Chr;Motif name;Motif pos
chr3;gtaI_M0779_1.02;1892
chr3;gtaI_M0779_1.02;1924
chr3;gtaI_M0779_1.02;2066
chr3;gtaI_M0779_1.02;2072
chr3;gtaI_M0779_1.02;2146
chr3;gtaI_M0779_1.02;2174
chr3;gtaI_M0779_1.02;2236
chr3;gtaI_M0779_1.02;2250
chr3;gtaI_M0779_1.02;2409
chr3;gtaI_M0779_1.02;2430
chr3;gtaI_M0779_1.02;2433
chr3;gtaI_M0779_1.02;2553
chr3;gtaI_M0779_1.02;2683
chr3;gtaI_M0779_1.02;2713
chr3;gtaI_M0779_1.02;2725
chr3;gtaI_M0779_1.02;2776
chr3;gtaI_M0779_1.02;2991
chr3;gtaI_M0779_1.02;3058
chr3;gtaI_M0779_1.02;3072
chr3;gtaI_M0779_1.02;24
chr3;gtaI_M0779_1.02;172
chr3;gtaI_M0779_1.02;386
chr3;gtaI_M0779_1.02;413
chr3;gtaI_M0779_1.02;460
chr3;gtaI_M0779_1.02;484
chr3;gtaI_M0779_1.02;639
chr3;gtaI_M0779_1.02;813
chr3;gtaI_M0779_1.02;821
chr3;gtaI_M0779_1.02;821
chr3;gtaI_M0779_1.02;840
chr3;gtaI_M0779_1.02;840
chr3;gtaI_M0779_1.02;861
chr3;gtaI_M0779_1.02;891
chr3;gtaI_M0779_1.02;930
chr3;gtaI_M0779_1.02;951
chr3;gtaI_M0779_1.02;971
chr3;gtaI_M0779_1.02;1068
chr3;gtaI_M0779_1.02;1133
chr3;gtaI_M0779_1.02;1155
chr3;gtaI_M0779_1.02;1176
chr3;gtaI_M0779_1.02;1227
chr3;gtaI_M0779_1.02;1508
chr3;gtaI_M0779_1.02;1581
chr3;gtaI_M0779_1.02;1808
chr3;gtaI_M0779_1.02;1826
chr3;gtaI_M0779_1.02;2018
chr3;gtaI_M0779_1.02;2249
chr3;gtaI_M0779_1.02;2405
chr3;gtaI_M0779_1.02;2427
chr3;gtaI_M0779_1.02;2564
chr3;gtaI_M0779_1.02;2566
chr3;gtaI_M0779_1.02;2687
chr3;gtaI_M0779_1.02;2721
chr3;gtaI_M0779_1.02;2773
chr3;gtaI_M0779_1.02;2778
chr3;gtaI_M0779_1.02;2805
chr3;gtaI_M0779_1.02;2817
chr4;gtaI_M0779_1.02;7
chr4;gtaI_M0779_1.02;38
chr4;gtaI_M0779_1.02;69
chr4;gtaI_M0779_1.02;223
chr4;gtaI_M0779_1.02;263
chr4;gtaI_M0779_1.02;301
chr4;gtaI_M0779_1.02;314
chr4;gtaI_M0779_1.02;379
chr4;gtaI_M0779_1.02;532
chr4;gtaI_M0779_1.02;570
chr4;gtaI_M0779_1.02;579
chr4;gtaI_M0779_1.02;752
chr4;gtaI_M0779_1.02;964
chr4;gtaI_M0779_1.02;983
chr4;gtaI_M0779_1.02;1091
chr4;gtaI_M0779_1.02;1091
chr4;gtaI_M0779_1.02;1150
chr4;gtaI_M0779_1.02;1378
chr4;gtaI_M0779_1.02;1429
chr4;gtaI_M0779_1.02;1429
chr4;gtaI_M0779_1.02;1451
chr4;gtaI_M0779_1.02;1641
chr4;gtaI_M0779_1.02;1679
chr4;gtaI_M0779_1.02;1706
chr4;gtaI_M0779_1.02;1717
chr4;gtaI_M0779_1.02;2014
chr4;gtaI_M0779_1.02;2293
chr4;gtaI_M0779_1.02;2332
chr4;gtaI_M0779_1.02;2370
chr4;gtaI_M0779_1.02;125
chr4;gtaI_M0779_1.02;160
chr4;gtaI_M0779_1.02;172
chr4;gtaI_M0779_1.02;279
chr4;gtaI_M0779_1.02;282
chr4;gtaI_M0779_1.02;667
chr4;gtaI_M0779_1.02;839
chr4;gtaI_M0779_1.02;876
chr4;gtaI_M0779_1.02;894
chr4;gtaI_M0779_1.02;940
chr4;gtaI_M0779_1.02;1202
chr4;gtaI_M0779_1.02;1522
chr4;gtaI_M0779_1.02;1631
chr4;gtaI_M0779_1.02;1662
chr4;gtaI_M0779_1.02;1694
chr4;gtaI_M0779_1.02;1710
chr4;gtaI_M0779_1.02;1784
chr4;gtaI_M0779_1.02;1917
chr4;gtaI_M0779_1.02;1961
chr4;gtaI_M0779_1.02;2066
chr4;gtaI_M0779_1.02;2080
chr4;gtaI_M0779_1.02;2207
chr4;gtaI_M0779_1.02;2251
chr4;gtaI_M0779_1.02;2286
chr4;gtaI_M0779_1.02;2414
chr4;gtaI_M0779_1.02;2446
chr4;gtaI_M0779_1.02;2453
chr4;gtaI_M0779_1.02;2474
chr4;gtaI_M0779_1.02;2566
chr4;gtaI_M0779_1.02;2723
chr5;gtaI_M0779_1.02;55
chr5;gtaI_M0779_1.02;72
chr5;gtaI_M0779_1.02;120
chr5;gtaI_M0779_1.02;138
chr5;gtaI_M0779_1.02;199
chr5;gtaI_M0779_1.02;231
chr5;gtaI_M0779_1.02;304
chr5;gtaI_M0779_1.02;304
chr5;gtaI_M0779_1.02;309
chr5;gtaI_M0779_1.02;317
chr5;gtaI_M0779_1.02;365
chr5;gtaI_M0779_1.02;368
chr5;gtaI_M0779_1.02;476
chr5;gtaI_M0779_1.02;559
chr5;gtaI_M0779_1.02;735
chr5;gtaI_M0779_1.02;819
chr5;gtaI_M0779_1.02;1004
chr5;gtaI_M0779_1.02;1064
chr5;gtaI_M0779_1.02;1383
chr5;gtaI_M0779_1.02;1564
chr5;gtaI_M0779_1.02;1663
chr5;gtaI_M0779_1.02;1678
chr5;gtaI_M0779_1.02;1853
chr5;gtaI_M0779_1.02;1860
chr5;gtaI_M0779_1.02;1908
chr5;gtaI_M0779_1.02;2078
chr5;gtaI_M0779_1.02;2130
chr5;gtaI_M0779_1.02;2131
chr5;gtaI_M0779_1.02;2247
chr5;gtaI_M0779_1.02;2420
chr5;gtaI_M0779_1.02;2535
chr5;gtaI_M0779_1.02;96
chr5;gtaI_M0779_1.02;159
chr5;gtaI_M0779_1.02;222
chr5;gtaI_M0779_1.02;354
chr5;gtaI_M0779_1.02;565
chr5;gtaI_M0779_1.02;740
chr5;gtaI_M0779_1.02;751
chr5;gtaI_M0779_1.02;779
chr5;gtaI_M0779_1.02;790
chr5;gtaI_M0779_1.02;809
chr5;gtaI_M0779_1.02;1115
chr5;gtaI_M0779_1.02;1150
chr5;gtaI_M0779_1.02;1223
chr5;gtaI_M0779_1.02;1231
chr5;gtaI_M0779_1.02;1588
chr5;gtaI_M0779_1.02;1718
chr5;gtaI_M0779_1.02;1789
chr5;gtaI_M0779_1.02;2011
chr5;gtaI_M0779_1.02;2136
chr5;gtaI_M0779_1.02;2264
chr5;gtaI_M0779_1.02;2279
chr5;gtaI_M0779_1.02;2403
chr5;gtaI_M0779_1.02;2551
chr5;gtaI_M0779_1.02;2551
chr6;gtaI_M0779_1.02;18
chr6;gtaI_M0779_1.02;33
chr6;gtaI_M0779_1.02;117
chr6;gtaI_M0779_1.02;137
chr6;gtaI_M0779_1.02;321
chr6;gtaI_M0779_1.02;321
chr6;gtaI_M0779_1.02;445
chr6;gtaI_M0779_1.02;531
chr6;gtaI_M0779_1.02;583
chr6;gtaI_M0779_1.02;611
chr6;gtaI_M0779_1.02;684
chr6;gtaI_M0779_1.02;703
chr6;gtaI_M0779_1.02;719
chr6;gtaI_M0779_1.02;1128
chr6;gtaI_M0779_1.02;1155
chr6;gtaI_M0779_1.02;1360
chr6;gtaI_M0779_1.02;1457
chr6;gtaI_M0779_1.02;32
chr6;gtaI_M0779_1.02;69
chr6;gtaI_M0779_1.02;71
chr6;gtaI_M0779_1.02;146
chr6;gtaI_M0779_1.02;167
chr6;gtaI_M0779_1.02;240
chr6;gtaI_M0779_1.02;385
chr6;gtaI_M0779_1.02;408
chr6;gtaI_M0779_1.02;534
chr6;gtaI_M0779_1.02;1157
chr6;gtaI_M0779_1.02;1181
chr6;gtaI_M0779_1.02;1190
chr6;gtaI_M0779_1.02;1549
chr6;gtaI_M0779_1.02;1790
chr6;gtaI_M0779_1.02;1791
chr1;gtaG_M0774_1.02;370
chr1;gtaG_M0774_1.02;619
chr1;gtaG_M0774_1.02;1182
chr1;gtaG_M0774_1.02;1228
chr1;gtaG_M0774_1.02;1423
chr1;gtaG_M0774_1.02;2114
chr1;gtaG_M0774_1.02;2343
chr1;gtaG_M0774_1.02;2387
chr1;gtaG_M0774_1.02;74
chr1;gtaG_M0774_1.02;470
chr1;gtaG_M0774_1.02;1445
chr1;gtaG_M0774_1.02;1504
chr1;gtaG_M0774_1.02;1554
chr1;gtaG_M0774_1.02;1821
chr1;gtaG_M0774_1.02;1911
chr1;gtaG_M0774_1.02;1929
chr1;gtaG_M0774_1.02;2354
chr1;gtaG_M0774_1.02;2373
chr2;gtaG_M0774_1.02;48
chr2;gtaG_M0774_1.02;49
chr2;gtaG_M0774_1.02;143
chr2;gtaG_M0774_1.02;268
chr2;gtaG_M0774_1.02;273
chr2;gtaG_M0774_1.02;311
chr2;gtaG_M0774_1.02;692
chr2;gtaG_M0774_1.02;805
chr2;gtaG_M0774_1.02;818
chr2;gtaG_M0774_1.02;880
chr2;gtaG_M0774_1.02;1036
chr2;gtaG_M0774_1.02;1084
chr2;gtaG_M0774_1.02;1257
chr2;gtaG_M0774_1.02;1546
chr2;gtaG_M0774_1.02;1628
chr2;gtaG_M0774_1.02;1676
chr2;gtaG_M0774_1.02;1849
chr2;gtaG_M0774_1.02;1958
chr2;gtaG_M0774_1.02;2153
chr2;gtaG_M0774_1.02;2355
chr2;gtaG_M0774_1.02;2398
chr2;gtaG_M0774_1.02;2424
chr2;gtaG_M0774_1.02;2628
chr2;gtaG_M0774_1.02;2920
chr2;gtaG_M0774_1.02;2959
chr2;gtaG_M0774_1.02;3072
chr2;gtaG_M0774_1.02;3285
chr2;gtaG_M0774_1.02;3293
chr2;gtaG_M0774_1.02;3320
chr2;gtaG_M0774_1.02;3383
chr2;gtaG_M0774_1.02;3547
chr2;gtaG_M0774_1.02;3604
chr2;gtaG_M0774_1.02;3607
chr2;gtaG_M0774_1.02;3651
chr2;gtaG_M0774_1.02;0
chr2;gtaG_M0774_1.02;49
chr2;gtaG_M0774_1.02;139
chr2;gtaG_M0774_1.02;193
chr2;gtaG_M0774_1.02;644
chr2;gtaG_M0774_1.02;743
chr2;gtaG_M0774_1.02;1166
chr2;gtaG_M0774_1.02;1339
chr2;gtaG_M0774_1.02;1387
chr2;gtaG_M0774_1.02;1469
chr2;gtaG_M0774_1.02;1758
chr2;gtaG_M0774_1.02;2018
chr2;gtaG_M0774_1.02;2382
chr2;gtaG_M0774_1.02;2394
chr2;gtaG_M0774_1.02;2646
chr2;gtaG_M0774_1.02;3059
chr2;gtaG_M0774_1.02;3233
chr2;gtaG_M0774_1.02;3323
chr2;gtaG_M0774_1.02;3385
chr2;gtaG_M0774_1.02;3465
chr2;gtaG_M0774_1.02;3484
chr2;gtaG_M0774_1.02;3952
chr2;gtaG_M0774_1.02;3963
chr3;gtaG_M0774_1.02;99
chr3;gtaG_M0774_1.02;263
chr3;gtaG_M0774_1.02;530
chr3;gtaG_M0774_1.02;614
chr3;gtaG_M0774_1.02;753
chr3;gtaG_M0774_1.02;1316
chr3;gtaG_M0774_1.02;1803
chr3;gtaG_M0774_1.02;2056
chr3;gtaG_M0774_1.02;2303
chr3;gtaG_M0774_1.02;2366
chr3;gtaG_M0774_1.02;2438
chr3;gtaG_M0774_1.02;3022
chr3;gtaG_M0774_1.02;3146
chr3;gtaG_M0774_1.02;79
chr3;gtaG_M0774_1.02;594
chr3;gtaG_M0774_1.02;786
chr3;gtaG_M0774_1.02;835
chr3;gtaG_M0774_1.02;1026
chr3;gtaG_M0774_1.02;1078
chr3;gtaG_M0774_1.02;1437
chr3;gtaG_M0774_1.02;1514
chr3;gtaG_M0774_1.02;1803
chr3;gtaG_M0774_1.02;1973
chr3;gtaG_M0774_1.02;2883
chr3;gtaG_M0774_1.02;3047
chr3;gtaG_M0774_1.02;3077
chr4;gtaG_M0774_1.02;172
chr4;gtaG_M0774_1.02;720
chr4;gtaG_M0774_1.02;742
chr4;gtaG_M0774_1.02;832
chr4;gtaG_M0774_1.02;1160
chr4;gtaG_M0774_1.02;1262
chr4;gtaG_M0774_1.02;1352
chr4;gtaG_M0774_1.02;1522
chr4;gtaG_M0774_1.02;1799
chr4;gtaG_M0774_1.02;1829
chr4;gtaG_M0774_1.02;1860
chr4;gtaG_M0774_1.02;1910
chr4;gtaG_M0774_1.02;2281
chr4;gtaG_M0774_1.02;68
chr4;gtaG_M0774_1.02;91
chr4;gtaG_M0774_1.02;527
chr4;gtaG_M0774_1.02;845
chr4;gtaG_M0774_1.02;865
chr4;gtaG_M0774_1.02;1308
chr4;gtaG_M0774_1.02;1337
chr4;gtaG_M0774_1.02;1352
chr4;gtaG_M0774_1.02;1737
chr4;gtaG_M0774_1.02;1769
chr4;gtaG_M0774_1.02;1858
chr4;gtaG_M0774_1.02;1860
chr4;gtaG_M0774_1.02;1972
chr4;gtaG_M0774_1.02;2308
chr4;gtaG_M0774_1.02;2666
chr5;gtaG_M0774_1.02;801
chr5;gtaG_M0774_1.02;818
chr5;gtaG_M0774_1.02;1160
chr5;gtaG_M0774_1.02;1368
chr5;gtaG_M0774_1.02;1846
chr5;gtaG_M0774_1.02;1998
chr5;gtaG_M0774_1.02;2002
chr5;gtaG_M0774_1.02;2011
chr5;gtaG_M0774_1.02;2273
chr5;gtaG_M0774_1.02;2278
chr5;gtaG_M0774_1.02;425
chr5;gtaG_M0774_1.02;561
chr5;gtaG_M0774_1.02;657
chr5;gtaG_M0774_1.02;764
chr5;gtaG_M0774_1.02;774
chr5;gtaG_M0774_1.02;795
chr5;gtaG_M0774_1.02;1255
chr5;gtaG_M0774_1.02;1275
chr5;gtaG_M0774_1.02;2204
chr5;gtaG_M0774_1.02;2306
chr5;gtaG_M0774_1.02;2461
chr5;gtaG_M0774_1.02;2464
chr5;gtaG_M0774_1.02;2516
chr6;gtaG_M0774_1.02;123
chr6;gtaG_M0774_1.02;429
chr6;gtaG_M0774_1.02;435
chr6;gtaG_M0774_1.02;438
chr6;gtaG_M0774_1.02;516
chr6;gtaG_M0774_1.02;649
chr6;gtaG_M0774_1.02;662
chr6;gtaG_M0774_1.02;1066
chr6;gtaG_M0774_1.02;1195
chr6;gtaG_M0774_1.02;1365
chr6;gtaG_M0774_1.02;1487
chr6;gtaG_M0774_1.02;1715
chr6;gtaG_M0774_1.02;128
chr6;gtaG_M0774_1.02;297
chr6;gtaG_M0774_1.02;761
chr6;gtaG_M0774_1.02;764
chr6;gtaG_M0774_1.02;812
chr6;gtaG_M0774_1.02;979
chr6;gtaG_M0774_1.02;1004
chr6;gtaG_M0774_1.02;1489
chr6;gtaG_M0774_1.02;1587
chr1;bzpJ_M0282_1.02;13
chr1;bzpJ_M0282_1.02;13
chr1;bzpJ_M0282_1.02;16
chr1;bzpJ_M0282_1.02;45
chr1;bzpJ_M0282_1.02;54
chr1;bzpJ_M0282_1.02;58
chr1;bzpJ_M0282_1.02;66
chr1;bzpJ_M0282_1.02;72
chr1;bzpJ_M0282_1.02;74
chr1;bzpJ_M0282_1.02;91
chr1;bzpJ_M0282_1.02;100
chr1;bzpJ_M0282_1.02;143
chr1;bzpJ_M0282_1.02;176
chr1;bzpJ_M0282_1.02;179
chr1;bzpJ_M0282_1.02;188
chr1;bzpJ_M0282_1.02;192
chr1;bzpJ_M0282_1.02;193
chr1;bzpJ_M0282_1.02;342
chr1;bzpJ_M0282_1.02;385
chr1;bzpJ_M0282_1.02;403
chr1;bzpJ_M0282_1.02;403
chr1;bzpJ_M0282_1.02;437
chr1;bzpJ_M0282_1.02;462
chr1;bzpJ_M0282_1.02;471
chr1;bzpJ_M0282_1.02;485
chr1;bzpJ_M0282_1.02;539
chr1;bzpJ_M0282_1.02;602
chr1;bzpJ_M0282_1.02;663
chr1;bzpJ_M0282_1.02;683
chr1;bzpJ_M0282_1.02;760
chr1;bzpJ_M0282_1.02;783
chr1;bzpJ_M0282_1.02;790
chr1;bzpJ_M0282_1.02;865
chr1;bzpJ_M0282_1.02;931
chr1;bzpJ_M0282_1.02;968
chr1;bzpJ_M0282_1.02;1094
chr1;bzpJ_M0282_1.02;1140
chr1;bzpJ_M0282_1.02;1141
chr1;bzpJ_M0282_1.02;1149
chr1;bzpJ_M0282_1.02;1149
chr1;bzpJ_M0282_1.02;1168
chr1;bzpJ_M0282_1.02;1186
chr1;bzpJ_M0282_1.02;1222
chr1;bzpJ_M0282_1.02;1260
chr1;bzpJ_M0282_1.02;1281
chr1;bzpJ_M0282_1.02;1281
chr1;bzpJ_M0282_1.02;1310
chr1;bzpJ_M0282_1.02;1314
chr1;bzpJ_M0282_1.02;1361
chr1;bzpJ_M0282_1.02;1387
chr1;bzpJ_M0282_1.02;1484
chr1;bzpJ_M0282_1.02;1522
chr1;bzpJ_M0282_1.02;1541
chr1;bzpJ_M0282_1.02;1550
chr1;bzpJ_M0282_1.02;1585
chr1;bzpJ_M0282_1.02;1656
chr1;bzpJ_M0282_1.02;1681
chr1;bzpJ_M0282_1.02;1698
chr1;bzpJ_M0282_1.02;1715
chr1;bzpJ_M0282_1.02;1761
chr1;bzpJ_M0282_1.02;1787
chr1;bzpJ_M0282_1.02;1816
chr1;bzpJ_M0282_1.02;1825
chr1;bzpJ_M0282_1.02;1847
chr1;bzpJ_M0282_1.02;1975
chr1;bzpJ_M0282_1.02;2015
chr1;bzpJ_M0282_1.02;2057
chr1;bzpJ_M0282_1.02;2068
chr1;bzpJ_M0282_1.02;2085
chr1;bzpJ_M0282_1.02;2103
chr1;bzpJ_M0282_1.02;2122
chr1;bzpJ_M0282_1.02;2193
chr1;bzpJ_M0282_1.02;2217
chr1;bzpJ_M0282_1.02;2250
chr1;bzpJ_M0282_1.02;2271
chr1;bzpJ_M0282_1.02;2347
chr1;bzpJ_M0282_1.02;2356
chr1;bzpJ_M0282_1.02;2389
chr1;bzpJ_M0282_1.02;21
chr1;bzpJ_M0282_1.02;23
chr1;bzpJ_M0282_1.02;26
chr1;bzpJ_M0282_1.02;28
chr1;bzpJ_M0282_1.02;30
chr1;bzpJ_M0282_1.02;33
chr1;bzpJ_M0282_1.02;37
chr1;bzpJ_M0282_1.02;42
chr1;bzpJ_M0282_1.02;60
chr1;bzpJ_M0282_1.02;63
chr1;bzpJ_M0282_1.02;83
chr1;bzpJ_M0282_1.02;86
chr1;bzpJ_M0282_1.02;94
chr1;bzpJ_M0282_1.02;110
chr1;bzpJ_M0282_1.02;120
chr1;bzpJ_M0282_1.02;122
chr1;bzpJ_M0282_1.02;203
chr1;bzpJ_M0282_1.02;273
chr1;bzpJ_M0282_1.02;279
chr1;bzpJ_M0282_1.02;344
chr1;bzpJ_M0282_1.02;446
chr1;bzpJ_M0282_1.02;449
chr1;bzpJ_M0282_1.02;468
chr1;bzpJ_M0282_1.02;506
chr1;bzpJ_M0282_1.02;537
chr1;bzpJ_M0282_1.02;541
chr1;bzpJ_M0282_1.02;565
chr1;bzpJ_M0282_1.02;618
chr1;bzpJ_M0282_1.02;683
chr1;bzpJ_M0282_1.02;717
chr1;bzpJ_M0282_1.02;812
chr1;bzpJ_M0282_1.02;839
chr1;bzpJ_M0282_1.02;908
chr1;bzpJ_M0282_1.02;922
chr1;bzpJ_M0282_1.02;969
chr1;bzpJ_M0282_1.02;1016
chr1;bzpJ_M0282_1.02;1059
chr1;bzpJ_M0282_1.02;1232
chr1;bzpJ_M0282_1.02;1320
chr1;bzpJ_M0282_1.02;1320
chr1;bzpJ_M0282_1.02;1416
chr1;bzpJ_M0282_1.02;1484
chr1;bzpJ_M0282_1.02;1487
chr1;bzpJ_M0282_1.02;1530
chr1;bzpJ_M0282_1.02;1538
chr1;bzpJ_M0282_1.02;1540
chr1;bzpJ_M0282_1.02;1542
chr1;bzpJ_M0282_1.02;1551
chr1;bzpJ_M0282_1.02;1695
chr1;bzpJ_M0282_1.02;1761
chr1;bzpJ_M0282_1.02;1828
chr1;bzpJ_M0282_1.02;1852
chr1;bzpJ_M0282_1.02;1874
chr1;bzpJ_M0282_1.02;1935
chr1;bzpJ_M0282_1.02;1950
chr1;bzpJ_M0282_1.02;1979
chr1;bzpJ_M0282_1.02;2033
chr1;bzpJ_M0282_1.02;2036
chr1;bzpJ_M0282_1.02;2048
chr1;bzpJ_M0282_1.02;2069
chr1;bzpJ_M0282_1.02;2103
chr1;bzpJ_M0282_1.02;2173
chr1;bzpJ_M0282_1.02;2301
chr1;bzpJ_M0282_1.02;2371
chr2;bzpJ_M0282_1.02;107
chr2;bzpJ_M0282_1.02;163
chr2;bzpJ_M0282_1.02;168
chr2;bzpJ_M0282_1.02;235
chr2;bzpJ_M0282_1.02;290
chr2;bzpJ_M0282_1.02;291
chr2;bzpJ_M0282_1.02;293
chr2;bzpJ_M0282_1.02;311
chr2;bzpJ_M0282_1.02;313
chr2;bzpJ_M0282_1.02;319
chr2;bzpJ_M0282_1.02;337
chr2;bzpJ_M0282_1.02;448
chr2;bzpJ_M0282_1.02;448
chr2;bzpJ_M0282_1.02;472
chr2;bzpJ_M0282_1.02;484
chr2;bzpJ_M0282_1.02;489
chr2;bzpJ_M0282_1.02;542
chr2;bzpJ_M0282_1.02;594
chr2;bzpJ_M0282_1.02;596
chr2;bzpJ_M0282_1.02;626
chr2;bzpJ_M0282_1.02;698
chr2;bzpJ_M0282_1.02;727
chr2;bzpJ_M0282_1.02;755
chr2;bzpJ_M0282_1.02;762
chr2;bzpJ_M0282_1.02;802
chr2;bzpJ_M0282_1.02;804
chr2;bzpJ_M0282_1.02;805
chr2;bzpJ_M0282_1.02;811
chr2;bzpJ_M0282_1.02;811
chr2;bzpJ_M0282_1.02;835
chr2;bzpJ_M0282_1.02;881
chr2;bzpJ_M0282_1.02;897
chr2;bzpJ_M0282_1.02;906
chr2;bzpJ_M0282_1.02;913
chr2;bzpJ_M0282_1.02;919
chr2;bzpJ_M0282_1.02;945
chr2;bzpJ_M0282_1.02;967
chr2;bzpJ_M0282_1.02;1051
chr2;bzpJ_M0282_1.02;1078
chr2;bzpJ_M0282_1.02;1101
chr2;bzpJ_M0282_1.02;1149
chr2;bzpJ_M0282_1.02;1202
chr2;bzpJ_M0282_1.02;1411
chr2;bzpJ_M0282_1.02;1438
chr2;bzpJ_M0282_1.02;1452
chr2;bzpJ_M0282_1.02;1463
chr2;bzpJ_M0282_1.02;1464
chr2;bzpJ_M0282_1.02;1476
chr2;bzpJ_M0282_1.02;1562
chr2;bzpJ_M0282_1.02;1663
chr2;bzpJ_M0282_1.02;1699
chr2;bzpJ_M0282_1.02;1730
chr2;bzpJ_M0282_1.02;1759
chr2;bzpJ_M0282_1.02;1760
chr2;bzpJ_M0282_1.02;1762
chr2;bzpJ_M0282_1.02;1778
chr2;bzpJ_M0282_1.02;1788
chr2;bzpJ_M0282_1.02;1835
chr2;bzpJ_M0282_1.02;1878
chr2;bzpJ_M0282_1.02;2005
chr2;bzpJ_M0282_1.02;2024
chr2;bzpJ_M0282_1.02;2026
chr2;bzpJ_M0282_1.02;2093
chr2;bzpJ_M0282_1.02;2102
chr2;bzpJ_M0282_1.02;2185
chr2;bzpJ_M0282_1.02;2194
chr2;bzpJ_M0282_1.02;2247
chr2;bzpJ_M0282_1.02;2254
chr2;bzpJ_M0282_1.02;2265
chr2;bzpJ_M0282_1.02;2295
chr2;bzpJ_M0282_1.02;2343
chr2;bzpJ_M0282_1.02;2354
chr2;bzpJ_M0282_1.02;2359
chr2;bzpJ_M0282_1.02;2452
chr2;bzpJ_M0282_1.02;2569
chr2;bzpJ_M0282_1.02;2570
chr2;bzpJ_M0282_1.02;2666
chr2;bzpJ_M0282_1.02;2704
chr2;bzpJ_M0282_1.02;2757
chr2;bzpJ_M0282_1.02;2778
chr2;bzpJ_M0282_1.02;2783
chr2;bzpJ_M0282_1.02;2798
chr2;bzpJ_M0282_1.02;2818
chr2;bzpJ_M0282_1.02;2879
chr2;bzpJ_M0282_1.02;2890
chr2;bzpJ_M0282_1.02;2898
chr2;bzpJ_M0282_1.02;2905
chr2;bzpJ_M0282_1.02;2947
chr2;bzpJ_M0282_1.02;2967
chr2;bzpJ_M0282_1.02;3098
chr2;bzpJ_M0282_1.02;3206
chr2;bzpJ_M0282_1.02;3221
chr2;bzpJ_M0282_1.02;3286
chr2;bzpJ_M0282_1.02;3295
chr2;bzpJ_M0282_1.02;3320
chr2;bzpJ_M0282_1.02;3342
chr2;bzpJ_M0282_1.02;3346
chr2;bzpJ_M0282_1.02;3365
chr2;bzpJ_M0282_1.02;3366
chr2;bzpJ_M0282_1.02;3383
chr2;bzpJ_M0282_1.02;3393
chr2;bzpJ_M0282_1.02;3416
chr2;bzpJ_M0282_1.02;3426
chr2;bzpJ_M0282_1.02;3438
chr2;bzpJ_M0282_1.02;3456
chr2;bzpJ_M0282_1.02;3559
chr2;bzpJ_M0282_1.02;3617
chr2;bzpJ_M0282_1.02;3621
chr2;bzpJ_M0282_1.02;3637
chr2;bzpJ_M0282_1.02;3654
chr2;bzpJ_M0282_1.02;3709
chr2;bzpJ_M0282_1.02;3814
chr2;bzpJ_M0282_1.02;3933
chr2;bzpJ_M0282_1.02;3962
chr2;bzpJ_M0282_1.02;4026
chr2;bzpJ_M0282_1.02;4064
chr2;bzpJ_M0282_1.02;4092
chr2;bzpJ_M0282_1.02;4134
chr2;bzpJ_M0282_1.02;4193
chr2;bzpJ_M0282_1.02;4202
chr2;bzpJ_M0282_1.02;4241
chr2;bzpJ_M0282_1.02;0
chr2;bzpJ_M0282_1.02;52
chr2;bzpJ_M0282_1.02;133
chr2;bzpJ_M0282_1.02;144
chr2;bzpJ_M0282_1.02;192
chr2;bzpJ_M0282_1.02;288
chr2;bzpJ_M0282_1.02;290
chr2;bzpJ_M0282_1.02;304
chr2;bzpJ_M0282_1.02;360
chr2;bzpJ_M0282_1.02;412
chr2;bzpJ_M0282_1.02;441
chr2;bzpJ_M0282_1.02;451
chr2;bzpJ_M0282_1.02;462
chr2;bzpJ_M0282_1.02;463
chr2;bzpJ_M0282_1.02;481
chr2;bzpJ_M0282_1.02;508
chr2;bzpJ_M0282_1.02;524
chr2;bzpJ_M0282_1.02;539
chr2;bzpJ_M0282_1.02;554
chr2;bzpJ_M0282_1.02;590
chr2;bzpJ_M0282_1.02;647
chr2;bzpJ_M0282_1.02;704
chr2;bzpJ_M0282_1.02;727
chr2;bzpJ_M0282_1.02;747
chr2;bzpJ_M0282_1.02;756
chr2;bzpJ_M0282_1.02;767
chr2;bzpJ_M0282_1.02;772
chr2;bzpJ_M0282_1.02;796
chr2;bzpJ_M0282_1.02;799
chr2;bzpJ_M0282_1.02;811
chr2;bzpJ_M0282_1.02;825
chr2;bzpJ_M0282_1.02;836
chr2;bzpJ_M0282_1.02;857
chr2;bzpJ_M0282_1.02;867
chr2;bzpJ_M0282_1.02;890
chr2;bzpJ_M0282_1.02;923
chr2;bzpJ_M0282_1.02;930
chr2;bzpJ_M0282_1.02;931
chr2;bzpJ_M0282_1.02;963
chr2;bzpJ_M0282_1.02;964
chr2;bzpJ_M0282_1.02;967
chr2;bzpJ_M0282_1.02;1008
chr2;bzpJ_M0282_1.02;1056
chr2;bzpJ_M0282_1.02;1059
chr2;bzpJ_M0282_1.02;1077
chr2;bzpJ_M0282_1.02;1095
chr2;bzpJ_M0282_1.02;1137
chr2;bzpJ_M0282_1.02;1180
chr2;bzpJ_M0282_1.02;1227
chr2;bzpJ_M0282_1.02;1237
chr2;bzpJ_M0282_1.02;1253
chr2;bzpJ_M0282_1.02;1255
chr2;bzpJ_M0282_1.02;1256
chr2;bzpJ_M0282_1.02;1285
chr2;bzpJ_M0282_1.02;1316
chr2;bzpJ_M0282_1.02;1352
chr2;bzpJ_M0282_1.02;1453
chr2;bzpJ_M0282_1.02;1539
